"Date","Comment_ID","Parent_ID","Level","Content","Status","Reaction_Count","Reply_Count","Permalink","Post_URL"
"2026-06-21T15:31:26","1444898224349187_2733902113648639","1444898224349187_980015638258577","2","Dang Thi Thuy Trang | Nhờ có giải pháp này mà mình cảm thấy tương lai rõ ràng hơn #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=2733902113648639","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:31:26","1444898224349187_2885317605145943","1444898224349187_980015638258577","2","Pham Gia Han | Bảo vệ tài chính hiệu quả #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=2885317605145943","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:31:26","1444898224349187_3283463678507806","1444898224349187_980015638258577","2","Nguyen Bao Quoc Long | Một giải pháp tài chính thông minh #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=3283463678507806","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:31:26","1444898224349187_3974234249545189","1444898224349187_980015638258577","2","ngon.goc751011 | Dịch vụ tận tình, tư vấn rất dễ hiểu #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=3974234249545189","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:31:26","1444898224349187_4057197164577918","1444898224349187_980015638258577","2","Kim Yen | Luôn đồng hành cùng khách hàng #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=4057197164577918","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:31:47","1444898224349187_879994708456429","1444898224349187_980015638258577","2","Truong Thi Hong Dao | Giúp bảo vệ tài chính trước những rủi ro #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=879994708456429","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:31:47","1444898224349187_1016145797421949","1444898224349187_980015638258577","2","Huynh Thi Nu | Dịch vụ chăm sóc khách hàng rất chu đáo #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=1016145797421949","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:31:47","1444898224349187_1041878111608999","1444898224349187_980015638258577","2","Vu Gia Huy | Một giải pháp tài chính rất cần thiết #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=1041878111608999","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:31:48","1444898224349187_1302636772062133","1444898224349187_980015638258577","2","reindeer.55639144 | Một cách bảo vệ tài chính hiệu quả #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=1302636772062133","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:31:48","1444898224349187_1313203133710208","1444898224349187_980015638258577","2","Nguyen Xuan Minh Thu | Một giải pháp bảo vệ hiệu quả #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=1313203133710208","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:31:48","1444898224349187_1344248180979879","1444898224349187_980015638258577","2","Dinh Nguyen Thuy An | Giải pháp tài chính giúp ổn định lâu dài #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=1344248180979879","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:31:48","1444898224349187_1369267408587792","1444898224349187_980015638258577","2","Dang Thi Thuyen | Dịch vụ chăm sóc khách hàng rất chu đáo #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=1369267408587792","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:31:48","1444898224349187_1471085754705809","1444898224349187_980015638258577","2","Le Dieu Phung | Giải pháp giúp giảm bớt lo lắng trong tương lai #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=1471085754705809","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:31:48","1444898224349187_1513975360214857","1444898224349187_980015638258577","2","Pham Nguyen Phuong Trinh | Dịch vụ tư vấn rõ ràng, dễ tiếp cận #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=1513975360214857","https://www.facebook.com/1454150383423971/posts/1444898224349187"
"2026-06-21T15:31:48","1444898224349187_1658753845374090","1444898224349187_980015638258577","2","Hoang Thu Trang | Bảo hiểm mang lại sự chủ động tài chính #Prudential","OK_UI","","","https://www.facebook.com/1454150383423971/posts/1444898224349187?comment_id=980015638258577&reply_comment_id=1658753845374090","https://www.facebook.com/1454150383423971/posts/1444898224349187"
